Time,Position,Data 2,Time,Position,Data 3,Time,Position,Data 4,Time,Position
0.292,0.832666235,,0.292,-0.410628964,,0.584,0.018784394,,0.290340287,0.832157153
0.293,0.83455609,,0.293,-0.407977751,,0.586,0.018534332,,0.294138113,0.841906147
0.294,0.836360642,,0.294,-0.405329588,,0.588,0.018284358,,0.293828185,0.850936784
0.295,0.838079797,,0.295,-0.402684525,,0.59,0.018034566,,0.294680435,0.829787947
0.296,0.839713468,,0.296,-0.400042612,,0.592,0.017785051,,0.29735978,0.845387881
0.297,0.841261578,,0.297,-0.3974039,,0.594,0.017535902,,0.2970258,0.836110693
0.298,0.842724057,,0.298,-0.394768438,,0.596,0.017287206,,0.298452222,0.848717786
0.299,0.844100845,,0.299,-0.392136276,,0.598,0.017039048,,0.29967928,0.848225529
0.3,0.845391889,,0.3,-0.389507463,,0.6,0.01679151,,0.298562363,0.862766211
0.301,0.846597147,,0.301,-0.386882048,,0.602,0.016544672,,0.302027687,0.834846334
0.302,0.847716584,,0.302,-0.384260079,,0.604,0.016298609,,0.30067299,0.860140014
0.303,0.848750173,,0.303,-0.381641605,,0.606,0.016053396,,0.302650593,0.846613558
0.304,0.849697897,,0.304,-0.379026674,,0.608,0.015809105,,0.303925332,0.85173719
0.305,0.850559747,,0.305,-0.376415332,,0.61,0.015565804,,0.305571528,0.854149628
0.306,0.851335723,,0.306,-0.373807628,,0.612,0.01532356,,0.306024976,0.861100109
0.307,0.852025833,,0.307,-0.371203607,,0.614,0.015082437,,0.30644204,0.842507782
0.308,0.852630094,,0.308,-0.368603318,,0.616,0.014842497,,0.308341707,0.841463504
0.309,0.853148531,,0.309,-0.366006805,,0.618,0.0146038,,0.309563829,0.866588151
0.31,0.853581179,,0.31,-0.363414116,,0.62,0.014366403,,0.309474485,0.840765623
0.311,0.853928079,,0.311,-0.360825294,,0.622,0.014130361,,0.309581636,0.847900606
0.312,0.854189284,,0.312,-0.358240387,,0.624,0.013895727,,0.311024853,0.84216713
0.313,0.854364851,,0.313,-0.355659438,,0.626,0.013662552,,0.311952712,0.853221283
0.314,0.854454851,,0.314,-0.353082492,,0.628,0.013430884,,0.31249396,0.847381567
0.315,0.854459358,,0.315,-0.350509594,,0.63,0.013200771,,0.313887382,0.851203932
0.316,0.854378458,,0.316,-0.347940787,,0.632,0.012972257,,0.315619188,0.862712892
0.317,0.854212245,,0.317,-0.345376116,,0.634,0.012745386,,0.316661717,0.866264987
0.318,0.85396082,,0.318,-0.342815623,,0.636,0.012520196,,0.317327376,0.860750618
0.319,0.853624293,,0.319,-0.340259352,,0.638,0.012296729,,0.319998735,0.849796551
0.32,0.853202784,,0.32,-0.337707344,,0.64,0.012075021,,0.320840681,0.845052756
0.321,0.852696419,,0.321,-0.335159644,,0.642,0.011855107,,0.32163103,0.864698519
0.322,0.852105334,,0.322,-0.332616292,,0.644,0.011637021,,0.323604842,0.852467865
0.323,0.851429673,,0.323,-0.33007733,,0.646,0.011420795,,0.321442372,0.848019704
0.324,0.850669587,,0.324,-0.327542801,,0.648,0.011206459,,0.325035826,0.834948813
0.325,0.849825237,,0.325,-0.325012744,,0.65,0.010994042,,0.326023876,0.863434125
0.326,0.848896792,,0.326,-0.322487201,,0.652,0.01078357,,0.324542288,0.850159143
0.327,0.847884428,,0.327,-0.319966212,,0.654,0.01057507,,0.326612241,0.852305942
0.328,0.846788331,,0.328,-0.317449817,,0.656,0.010368565,,0.32779691,0.832226686
0.329,0.845608693,,0.329,-0.314938056,,0.658,0.010164077,,0.328416963,0.861112616
0.33,0.844345717,,0.33,-0.31243097,,0.66,0.009961627,,0.331168814,0.828194897
0.331,0.842999611,,0.331,-0.309928596,,0.662,0.009761236,,0.330976976,0.843410601
0.332,0.841570594,,0.332,-0.307430973,,0.664,0.009562921,,0.332137849,0.831730171
0.333,0.84005889,,0.333,-0.304938142,,0.666,0.009366698,,0.332404241,0.822433255
0.334,0.838464735,,0.334,-0.302450138,,0.668,0.009172584,,0.333566109,0.832609735
0.335,0.836788368,,0.335,-0.299967002,,0.67,0.008980592,,0.335087017,0.841919959
0.336,0.835030042,,0.336,-0.29748877,,0.672,0.008790736,,0.337499366,0.821529953
0.337,0.833190011,,0.337,-0.295015479,,0.674,0.008603027,,0.339004068,0.841303919
0.338,0.831268544,,0.338,-0.292547167,,0.676,0.008417475,,0.338461077,0.827068263
0.339,0.829265912,,0.339,-0.29008387,,0.678,0.008234091,,0.340714681,0.815925157
0.34,0.827182398,,0.34,-0.287625625,,0.68,0.008052882,,0.339896543,0.82590349
0.341,0.825018289,,0.341,-0.285172468,,0.682,0.007873855,,0.340593353,0.840297828
0.342,0.822773884,,0.342,-0.282724434,,0.684,0.007697016,,0.343362929,0.798399528
0.343,0.820449487,,0.343,-0.28028156,,0.686,0.007522371,,0.342567944,0.817322887
0.344,0.818045409,,0.344,-0.27784388,,0.688,0.007349924,,0.343075004,0.809631881
0.345,0.815561972,,0.345,-0.275411429,,0.69,0.007179676,,0.343441773,0.81805373
0.346,0.812999501,,0.346,-0.272984243,,0.692,0.007011631,,0.34790489,0.80709069
0.347,0.810358334,,0.347,-0.270562354,,0.694,0.00684579,,0.348582442,0.802418806
0.348,0.807638811,,0.348,-0.268145797,,0.696,0.006682152,,0.347537625,0.818275555
0.349,0.804841284,,0.349,-0.265734606,,0.698,0.006520718,,0.348161153,0.823374429
0.35,0.80196611,,0.35,-0.263328814,,0.7,0.006361485,,0.351074792,0.793221586
0.351,0.799013654,,0.351,-0.260928454,,0.702,0.006204452,,0.351757981,0.771536505
0.352,0.795984288,,0.352,-0.25853356,,0.704,0.006049614,,0.35271197,0.794179799
0.353,0.792878392,,0.353,-0.256144162,,0.706,0.005896969,,0.352960826,0.802756019
0.354,0.789696352,,0.354,-0.253760294,,0.708,0.005746512,,0.354787549,0.782924812
0.355,0.786438564,,0.355,-0.251381988,,0.71,0.005598237,,0.356899619,0.77969751
0.356,0.783105428,,0.356,-0.249009274,,0.712,0.005452138,,0.356126047,0.774562196
0.357,0.779697352,,0.357,-0.246642185,,0.714,0.005308208,,0.355343413,0.776291936
0.358,0.776214753,,0.358,-0.244280751,,0.716,0.005166441,,0.357890696,0.785458915
0.359,0.772658052,,0.359,-0.241925003,,0.718,0.005026827,,0.359077202,0.769822092
0.36,0.76902768,,0.36,-0.239574971,,0.72,0.004889359,,0.359531174,0.75151743
0.361,0.765324073,,0.361,-0.237230686,,0.722,0.004754028,,0.360927343,0.789591182
0.362,0.761547673,,0.362,-0.234892177,,0.724,0.004620822,,0.363619646,0.743459058
0.363,0.757698933,,0.363,-0.232559474,,0.726,0.004489733,,0.363241777,0.771102003
0.364,0.753778307,,0.364,-0.230232606,,0.728,0.004360748,,0.36287911,0.731360076
0.365,0.749786261,,0.365,-0.227911601,,0.73,0.004233857,,0.364729779,0.753075488
0.366,0.745723265,,0.366,-0.225596489,,0.732,0.004109048,,0.368464209,0.769781898
0.367,0.741589795,,0.367,-0.223287298,,0.734,0.003986308,,0.365991007,0.750066264
0.368,0.737386335,,0.368,-0.220984056,,0.736,0.003865626,,0.366806499,0.730291658
0.369,0.733113376,,0.369,-0.21868679,,0.738,0.003746987,,0.368918391,0.733853737
0.37,0.728771413,,0.37,-0.216395529,,0.74,0.003630377,,0.369302166,0.714837566
0.371,0.72436095,,0.371,-0.214110299,,0.742,0.003515784,,0.371026446,0.731535399
0.372,0.719882496,,0.372,-0.211831127,,0.744,0.003403192,,0.372102453,0.707250622
0.373,0.715336567,,0.373,-0.20955804,,0.746,0.003292586,,0.372138015,0.724275158
0.374,0.710723684,,0.374,-0.207291064,,0.748,0.003183951,,0.373326277,0.714844108
0.375,0.706044375,,0.375,-0.205030226,,0.75,0.003077273,,0.373853648,0.701486904
0.376,0.701299175,,0.376,-0.20277555,,0.752,0.002972535,,0.377318847,0.714819662
0.377,0.696488623,,0.377,-0.200527063,,0.754,0.002869721,,0.374579386,0.695915275
0.378,0.691613266,,0.378,-0.19828479,,0.756,0.002768815,,0.378774008,0.689251224
0.379,0.686673656,,0.379,-0.196048755,,0.758,0.002669801,,0.37983098,0.697919552
0.38,0.68167035,,0.38,-0.193818984,,0.76,0.00257266,,0.381554396,0.661309359
0.381,0.676603913,,0.381,-0.1915955,,0.762,0.002477377,,0.379254053,0.67453156
0.382,0.671474914,,0.382,-0.189378328,,0.764,0.002383933,,0.381440818,0.669878105
0.383,0.666283928,,0.383,-0.187167492,,0.766,0.002292311,,0.382922299,0.661412296
0.384,0.661031535,,0.384,-0.184963015,,0.768,0.002202495,,0.384219072,0.638086308
0.385,0.655718323,,0.385,-0.18276492,,0.77,0.002114465,,0.385302686,0.647362988
0.386,0.650344883,,0.386,-0.18057323,,0.772,0.002028203,,0.385720586,0.637548621
0.387,0.644911812,,0.387,-0.178387969,,0.774,0.001943692,,0.387461485,0.627864097
0.388,0.639419713,,0.388,-0.176209158,,0.776,0.001860912,,0.38907495,0.638077437
0.389,0.633869193,,0.389,-0.174036819,,0.778,0.001779846,,0.389791316,0.618340812
0.39,0.628260867,,0.39,-0.171870975,,0.78,0.001700474,,0.389715931,0.642456014
0.391,0.622595353,,0.391,-0.169711647,,0.782,0.001622778,,0.391130655,0.613424513
0.392,0.616873273,,0.392,-0.167558857,,0.784,0.001546738,,0.392100284,0.602214243
0.393,0.611095256,,0.393,-0.165412625,,0.786,0.001472337,,0.394064799,0.645321486
0.394,0.605261936,,0.394,-0.163272973,,0.788,0.001399554,,0.394695454,0.598165972
0.395,0.599373951,,0.395,-0.161139921,,0.79,0.001328371,,0.395239462,0.61271252
0.396,0.593431944,,0.396,-0.159013488,,0.792,0.001258768,,0.395902716,0.601804942
0.397,0.587436563,,0.397,-0.156893696,,0.794,0.001190727,,0.396096438,0.588597415
0.398,0.581388461,,0.398,-0.154780564,,0.796,0.001124226,,0.398100529,0.594710038
0.399,0.575288294,,0.399,-0.152674112,,0.798,0.001059249,,0.40033999,0.590736791
0.4,0.569136725,,0.4,-0.150574358,,0.8,0.000995774,,0.40153801,0.569305631
0.401,0.56293442,,0.401,-0.148481322,,0.802,0.000933783,,0.399785534,0.566399751
0.402,0.556682049,,0.402,-0.146395022,,0.804,0.000873256,,0.403256394,0.562000925
0.403,0.550380287,,0.403,-0.144315477,,0.806,0.000814174,,0.404503331,0.551616428
0.404,0.544029814,,0.404,-0.142242704,,0.808,0.000756517,,0.403558836,0.542258969
0.405,0.537631313,,0.405,-0.140176723,,0.81,0.000700266,,0.404255968,0.531622327
0.406,0.531185471,,0.406,-0.13811755,,0.812,0.000645402,,0.406070629,0.538329036
0.407,0.52469298,,0.407,-0.136065203,,0.814,0.000591904,,0.40756265,0.513901793
0.408,0.518154536,,0.408,-0.134019698,,0.816,0.000539755,,0.40896171,0.536254848
0.409,0.511570838,,0.409,-0.131981054,,0.818,0.000488934,,0.41051953,0.502668107
0.41,0.50494259,,0.41,-0.129949286,,0.82,0.000439422,,0.41029003,0.508864195
0.411,0.498270498,,0.411,-0.127924411,,0.822,0.000391201,,0.410810198,0.494233036
0.412,0.491555272,,0.412,-0.125906445,,0.824,0.000344251,,0.411336728,0.495834489
0.413,0.484797628,,0.413,-0.123895404,,0.826,0.000298552,,0.411887315,0.462530219
0.414,0.477998284,,0.414,-0.121891303,,0.828,0.000254087,,0.412837252,0.466556369
0.415,0.471157959,,0.415,-0.119894158,,0.83,0.000210835,,0.415670298,0.472076343
0.416,0.46427738,,0.416,-0.117903985,,0.832,0.000168779,,0.416019235,0.466394118
0.417,0.457357274,,0.417,-0.115920796,,0.834,0.000127899,,0.417196742,0.456003507
0.418,0.450398371,,0.418,-0.113944609,,0.836,8.82E-05,,0.41782766,0.437775868
0.419,0.443401408,,0.419,-0.111975436,,0.838,4.96E-05,,0.417953983,0.468696408
0.42,0.43636712,,0.42,-0.110013292,,0.84,1.21E-05,,0.42101812,0.434947101
0.421,0.429296249,,0.421,-0.10805819,,0.842,-2.42E-05,,0.421805093,0.422813354
0.422,0.422189536,,0.422,-0.106110146,,0.844,-5.95E-05,,0.422498847,0.427820998
0.423,0.41504773,,0.423,-0.104169171,,0.846,-9.37E-05,,0.421784527,0.436095873
0.424,0.407871578,,0.424,-0.102235278,,0.848,-0.000126873,,0.42310381,0.400873814
0.425,0.400661832,,0.425,-0.100308482,,0.85,-0.000159005,,0.42660836,0.381115847
0.426,0.393419247,,0.426,-0.098388794,,0.852,-0.000190124,,0.426774258,0.399748748
0.427,0.386144578,,0.427,-0.096476227,,0.854,-0.000220248,,0.426643758,0.370302391
0.428,0.378838586,,0.428,-0.094570794,,0.856,-0.000249395,,0.427091676,0.371953594
0.429,0.371502032,,0.429,-0.092672505,,0.858,-0.000277583,,0.427142642,0.381158497
0.43,0.364135679,,0.43,-0.090781373,,0.86,-0.000304828,,0.42914468,0.362248332
0.431,0.356740294,,0.431,-0.088897409,,0.862,-0.000331148,,0.430114982,0.357311376
0.432,0.349316644,,0.432,-0.087020624,,0.864,-0.000356559,,0.432044174,0.355931766
0.433,0.341865501,,0.433,-0.08515103,,0.866,-0.000381079,,0.433071761,0.337167727
0.434,0.334387635,,0.434,-0.083288637,,0.868,-0.000404724,,0.432766243,0.329621351
0.435,0.326883822,,0.435,-0.081433456,,0.87,-0.000427511,,0.435827694,0.337264373
0.436,0.319354838,,0.436,-0.079585497,,0.872,-0.000449456,,0.435632972,0.302807902
0.437,0.311801459,,0.437,-0.07774477,,0.874,-0.000470575,,0.435755692,0.30756309
0.438,0.304224466,,0.438,-0.075911285,,0.876,-0.000490885,,0.439364247,0.299502066
0.439,0.296624639,,0.439,-0.074085051,,0.878,-0.000510401,,0.43814156,0.288123929
0.44,0.28900276,,0.44,-0.072266078,,0.88,-0.000529139,,0.439972949,0.303205265
0.441,0.281359614,,0.441,-0.070454375,,0.882,-0.000547114,,0.439528679,0.290726498
0.442,0.273695986,,0.442,-0.068649952,,0.884,-0.000564343,,0.442113475,0.271310221
0.443,0.266012662,,0.443,-0.066852815,,0.886,-0.00058084,,0.445169653,0.257782941
0.444,0.258310429,,0.444,-0.065062975,,0.888,-0.000596621,,0.443640629,0.255152748
0.445,0.250590077,,0.445,-0.06328044,,0.89,-0.000611701,,0.444777727,0.248643089
0.446,0.242852396,,0.446,-0.061505216,,0.892,-0.000626094,,0.445636125,0.25124505
0.447,0.235098175,,0.447,-0.059737313,,0.894,-0.000639814,,0.447359707,0.23167037
0.448,0.227328206,,0.448,-0.057976738,,0.896,-0.000652877,,0.449563651,0.230418192
0.449,0.219543283,,0.449,-0.056223497,,0.898,-0.000665297,,0.449327627,0.214633875
0.45,0.211744197,,0.45,-0.054477599,,0.9,-0.000677087,,0.449843196,0.208970151
0.451,0.203931743,,0.451,-0.05273905,,0.902,-0.000688263,,0.450380117,0.190660668
0.452,0.196106714,,0.452,-0.051007857,,0.904,-0.000698836,,0.451599011,0.187788721
0.453,0.188269906,,0.453,-0.049284027,,0.906,-0.000708822,,0.452966486,0.193095456
0.454,0.180422114,,0.454,-0.047567565,,0.908,-0.000718234,,0.45278902,0.205263747
0.455,0.172564132,,0.455,-0.045858477,,0.91,-0.000727084,,0.455645838,0.176245564
0.456,0.164696757,,0.456,-0.04415677,,0.912,-0.000735386,,0.454102588,0.16272813
0.457,0.156820783,,0.457,-0.042462449,,0.914,-0.000743153,,0.4569738,0.160898133
0.458,0.148937008,,0.458,-0.04077552,,0.916,-0.000750398,,0.457948799,0.164652414
0.459,0.141046226,,0.459,-0.039095988,,0.918,-0.000757132,,0.461273963,0.15385443
0.46,0.133149234,,0.46,-0.037423857,,0.92,-0.00076337,,0.461425109,0.148883656
0.461,0.125246827,,0.461,-0.035759133,,0.922,-0.000769122,,0.461166601,0.145364299
0.462,0.1173398,,0.462,-0.03410182,,0.924,-0.000774401,,0.463194974,0.135173411
0.463,0.109428948,,0.463,-0.032451922,,0.926,-0.000779219,,0.46289263,0.114031448
0.464,0.101515065,,0.464,-0.030809444,,0.928,-0.000783588,,0.465817503,0.105496707
0.465,0.093598946,,0.465,-0.02917439,,0.93,-0.000787519,,0.46371222,0.10074557
0.466,0.085681384,,0.466,-0.027546763,,0.932,-0.000791023,,0.468575285,0.094679544
0.467,0.077763172,,0.467,-0.025926567,,0.934,-0.000794112,,0.467062835,0.099632564
0.468,0.069845102,,0.468,-0.024313805,,0.936,-0.000796797,,0.468822015,0.069124603
0.469,0.061927965,,0.469,-0.02270848,,0.938,-0.000799088,,0.469209619,0.05766961
0.47,0.054012551,,0.47,-0.021110596,,0.94,-0.000800997,,0.470507547,0.059112906
0.471,0.046099651,,0.471,-0.019520155,,0.942,-0.000802534,,0.471327762,0.049496092
0.472,0.038190051,,0.472,-0.017937159,,0.944,-0.000803709,,0.471531813,0.027860783
0.473,0.030284541,,0.473,-0.016361611,,0.946,-0.000804533,,0.473359088,0.028578791
0.474,0.022383905,,0.474,-0.014793513,,0.948,-0.000805015,,0.474378185,0.017921813
0.475,0.014488928,,0.475,-0.013232868,,0.95,-0.000805166,,0.475770418,0.006134205
0.476,0.006600394,,0.476,-0.011679676,,0.952,-0.000804995,,0.477278267,-0.003898707
0.477,-0.001280915,,0.477,-0.010133939,,0.954,-0.000804512,,0.47787999,0.00903426
0.478,-0.009154218,,0.478,-0.008595659,,0.956,-0.000803726,,0.478470202,-0.011903439
0.479,-0.017018737,,0.479,-0.007064837,,0.958,-0.000802647,,0.477716383,-0.008341377
0.48,-0.024873695,,0.48,-0.005541473,,0.96,-0.000801283,,0.479747185,-0.030286717
0.481,-0.032718315,,0.481,-0.00402557,,0.962,-0.000799644,,0.482832747,-0.027847115
0.482,-0.040551825,,0.482,-0.002517126,,0.964,-0.000797739,,0.482491912,-0.032630886
0.483,-0.048373452,,0.483,-0.001016143,,0.966,-0.000795575,,0.483613197,-0.058943811
0.484,-0.056182426,,0.484,0.000477379,,0.968,-0.000793161,,0.484148419,-0.051727989
0.485,-0.063977979,,0.485,0.00196344,,0.97,-0.000790507,,0.483991053,-0.060493659
0.486,-0.071759347,,0.486,0.00344204,,0.972,-0.000787619,,0.486201924,-0.084242364
0.487,-0.079525764,,0.487,0.00491318,,0.974,-0.000784506,,0.488652621,-0.07655164
0.488,-0.087276471,,0.488,0.00637686,,0.976,-0.000781177,,0.487761628,-0.090625563
0.489,-0.095010707,,0.489,0.007833081,,0.978,-0.000777637,,0.488691342,-0.1248284
0.49,-0.102727716,,0.49,0.009281844,,0.98,-0.000773896,,0.48879871,-0.113094136
0.491,-0.110426745,,0.491,0.01072315,,0.982,-0.000769961,,0.491443522,-0.108815985
0.492,-0.118107042,,0.492,0.012156999,,0.984,-0.000765839,,0.491461423,-0.115569624
0.493,-0.125767858,,0.493,0.013583394,,0.986,-0.000761536,,0.493708922,-0.121866848
0.494,-0.133408446,,0.494,0.015002336,,0.988,-0.000757061,,0.492848621,-0.145887746
0.495,-0.141028064,,0.495,0.016413827,,0.99,-0.00075242,,0.494339722,-0.122628833
0.496,-0.14862597,,0.496,0.017817869,,0.992,-0.000747619,,0.496858205,-0.140877488
0.497,-0.156201427,,0.497,0.019214464,,0.994,-0.000742666,,0.495644602,-0.146886631
0.498,-0.1637537,,0.498,0.020603614,,0.996,-0.000737566,,0.500255914,-0.186490475
0.499,-0.171282058,,0.499,0.021985322,,0.998,-0.000732327,,0.496679941,-0.166216714
0.5,-0.178785771,,0.5,0.023359591,,1,-0.000726954,,0.502053838,-0.181233743
0.501,-0.186264114,,0.501,0.024726422,,1.002,-0.000721453,,0.502948157,-0.192512934
0.502,-0.193716367,,0.502,0.02608582,,1.004,-0.000715831,,0.502986288,-0.19409804
0.503,-0.201141808,,0.503,0.027437787,,1.006,-0.000710092,,0.501174864,-0.201464791
0.504,-0.208539725,,0.504,0.028782328,,1.008,-0.000704243,,0.504332041,-0.215529522
0.505,-0.215909403,,0.505,0.030119444,,1.01,-0.00069829,,0.50382561,-0.214683982
0.506,-0.223250136,,0.506,0.031449141,,1.012,-0.000692238,,0.505535921,-0.22259986
0.507,-0.230561219,,0.507,0.032771421,,1.014,-0.000686091,,0.50837133,-0.244233737
0.508,-0.237841949,,0.508,0.034086289,,1.016,-0.000679856,,0.508764804,-0.230344923
0.509,-0.24509163,,0.509,0.035393749,,1.018,-0.000673537,,0.50881711,-0.24569242
0.51,-0.252309568,,0.51,0.036693806,,1.02,-0.00066714,,0.510202963,-0.255426381
0.511,-0.259495074,,0.511,0.037986463,,1.022,-0.000660669,,0.512521798,-0.267348879
0.512,-0.266647462,,0.512,0.039271726,,1.024,-0.000654129,,0.51161689,-0.261044057
0.513,-0.273766049,,0.513,0.0405496,,1.026,-0.000647524,,0.512204933,-0.273135067
0.514,-0.280850159,,0.514,0.041820089,,1.028,-0.000640859,,0.5146592,-0.271849413
0.515,-0.287899117,,0.515,0.043083198,,1.03,-0.000634139,,0.514634062,-0.283994446
0.516,-0.294912255,,0.516,0.044338933,,1.032,-0.000627368,,0.516505627,-0.298682705
0.517,-0.301888906,,0.517,0.0455873,,1.034,-0.000620549,,0.517243822,-0.313058179
0.518,-0.308828412,,0.518,0.046828303,,1.036,-0.000613687,,0.516081671,-0.305724314
0.519,-0.315730114,,0.519,0.048061949,,1.038,-0.000606787,,0.518723755,-0.308515737
0.52,-0.322593361,,0.52,0.049288244,,1.04,-0.000599851,,0.519869374,-0.31523014
0.521,-0.329417505,,0.521,0.050507193,,1.042,-0.000592884,,0.52118823,-0.345046335
0.522,-0.336201904,,0.522,0.051718803,,1.044,-0.000585889,,0.523386478,-0.339465103
0.523,-0.342945918,,0.523,0.052923081,,1.046,-0.00057887,,0.524064535,-0.346412616
0.524,-0.349648914,,0.524,0.054120033,,1.048,-0.00057183,,0.523505189,-0.337998611
0.525,-0.356310264,,0.525,0.055309665,,1.05,-0.000564773,,0.523297627,-0.346637817
0.526,-0.362929342,,0.526,0.056491984,,1.052,-0.000557702,,0.526768483,-0.363923164
0.527,-0.369505531,,0.527,0.057666998,,1.054,-0.00055062,,0.527263102,-0.357189981
0.528,-0.376038214,,0.528,0.058834713,,1.056,-0.000543531,,0.528717192,-0.363770405
0.529,-0.382526784,,0.529,0.059995137,,1.058,-0.000536437,,0.529549357,-0.396245521
0.53,-0.388970635,,0.53,0.061148278,,1.06,-0.000529341,,0.529488041,-0.391012599
0.531,-0.395369169,,0.531,0.062294142,,1.062,-0.000522246,,0.531064932,-0.394333113
0.532,-0.40172179,,0.532,0.063432738,,1.064,-0.000515155,,0.534067403,-0.407132981
0.533,-0.40802791,,0.533,0.064564073,,1.066,-0.000508071,,0.531704941,-0.396360065
0.534,-0.414286945,,0.534,0.065688155,,1.068,-0.000500996,,0.533506843,-0.404494177
0.535,-0.420498316,,0.535,0.066804993,,1.07,-0.000493933,,0.534345542,-0.423896285
0.536,-0.42666145,,0.536,0.067914595,,1.072,-0.000486883,,0.535549187,-0.432679635
0.537,-0.43277578,,0.537,0.069016969,,1.074,-0.000479851,,0.536480704,-0.438335503
0.538,-0.438840743,,0.538,0.070112124,,1.076,-0.000472837,,0.538372545,-0.4129528
0.539,-0.444855783,,0.539,0.071200068,,1.078,-0.000465844,,0.537365377,-0.440573329
0.54,-0.450820347,,0.54,0.072280811,,1.08,-0.000458874,,0.54088713,-0.441351907
0.541,-0.456733891,,0.541,0.073354361,,1.082,-0.000451929,,0.542409129,-0.467354453
0.542,-0.462595874,,0.542,0.074420727,,1.084,-0.000445011,,0.542764434,-0.453152843
0.543,-0.468405762,,0.543,0.075479919,,1.086,-0.000438123,,0.542930451,-0.49130203
0.544,-0.474163026,,0.544,0.076531946,,1.088,-0.000431265,,0.545644555,-0.458595551
0.545,-0.479867144,,0.545,0.077576818,,1.09,-0.00042444,,0.546286348,-0.477454296
0.546,-0.485517598,,0.546,0.078614543,,1.092,-0.00041765,,0.545802829,-0.491996369
